Date,Stock,Price,p/e,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
9/13/2024,PFE,329.64,2.23,125.41,112.2,329.56,0.0408,0.87,11.19,0.0349
9/13/2024,MRNA,417.2,7.22,106.62,102.22,432.18,0.0299,0.94,16.24,0.0313
9/13/2024,LLY,166.66,5.92,131.74,288.32,169.96,0.0616,1.19,-24.42,0.0339
9/13/2024,UNH,221.17,5.31,116.91,100.67,215.03,0.0604,0.93,-4.35,0.0341
9/13/2024,XOM,378.84,1.99,109.61,399.63,375.44,0.0832,1.1,16.08,0.0308
9/13/2024,CVX,356.59,2.29,90.72,248.9,360.33,0.0513,0.96,-41.21,0.0101
9/13/2024,COP,336.07,-0.25,93.72,211.74,322.66,0.059,0.84,45.81,0.0345
9/13/2024,PSX,404.02,0.51,91.18,189.05,390.04,0.0599,0.92,15.62,0.0302
9/13/2024,SLB,141.06,1.07,100.21,367.32,137.18,0.0338,0.87,-26.35,0.0308
9/13/2024,TSLA,288.74,-10.6,98.13,438.09,295.58,0.0773,0.85,-28.52,0.0166
9/13/2024,F,170.55,-2.59,103.6,152.83,180.86,0.019,1.08,-13.57,0.0218
9/13/2024,GM,267.41,-0.47,87.97,425.02,258.37,0.052,1.11,22.31,0.0284
9/13/2024,RIVN,314.81,-5.22,100.08,150.37,320.12,0.0354,1.08,7.95,0.025
9/13/2024,LCID,430.45,-1.07,144.57,207.4,425.45,0.0465,0.85,25.27,0.0314
9/13/2024,AMZN,170.13,-13.61,87.83,431.04,160.5,0.0217,0.98,27.99,0.0234
9/13/2024,WMT,264.52,1.11,98.93,226.82,261.5,0.0551,0.95,1.06,0.0128
9/13/2024,COST,114.12,3.65,113.69,390.45,120.07,0.0612,0.92,-24.47,0.025
9/13/2024,TGT,252.51,-0.67,85.18,360.82,246.95,0.049,0.81,3.88,0.0241
9/13/2024,HD,101.9,-0.95,120.07,195.84,106.56,0.0688,1.1,-29.46,0.0379
9/13/2024,BA,130.12,-4.24,104.17,191.47,136.77,0.0398,1.05,-8.66,0.0218
9/13/2024,LMT,409.61,-5.66,108.22,295.53,412.12,0.0418,0.98,-1.45,0.0355
9/13/2024,NOC,446.27,-4.94,123.18,179.57,434.4,0.029,1.01,-48.06,0.0306
9/13/2024,GD,112.7,8.77,107.91,135.29,100.68,0.0357,1.02,17.35,0.0315
9/13/2024,RTX,274.2,8.07,110.69,224.82,281.38,0.0288,0.87,10.55,0.0202
9/13/2024,VZ,303.7,-6.68,135.22,202.38,320.42,0.0455,1.16,-16.63,0.0333
9/13/2024,T,203.71,4.29,89.24,445.89,202.47,0.0811,0.88,-45.71,0.0243
9/13/2024,DIS,317.98,-1.13,137.23,382.39,344.06,0.0556,0.82,-17.03,0.035
9/13/2024,NFLX,193.33,-2.99,123.4,279.51,198.31,0.0534,0.87,15.13,0.0356
9/13/2024,CMCSA,412.69,8.46,118.77,487.29,423.78,0.0401,0.84,-24.71,0.0205
9/13/2024,AMD,149.54,-1.95,122.39,201.71,141.5,0.0558,0.99,5.96,0.0103
9/13/2024,TSM,275.23,2.65,147.08,281.61,280.36,0.0442,1.04,16.28,0.019
9/13/2024,INTC,326.02,12.37,125.03,125.4,332.24,0.0637,0.92,13.61,0.0227
9/13/2024,AVGO,419.74,3.74,86.87,342.35,399.14,0.0513,1.13,-2.31,0.0351
9/13/2024,QCOM,175.83,0.57,140.98,232.88,164.83,0.026,1.19,-4.28,0.0263
9/20/2024,AAPL,403.33,0.65,137.26,405.72,389.84,0.0562,0.82,-17.73,0.023
9/20/2024,MSFT,215.97,6.8,139.09,460.52,212.14,0.0386,0.99,38.43,0.0358
9/20/2024,GOOGL,182.37,-2.27,121.91,234.34,180.49,0.0572,0.86,-11.28,0.0364
9/20/2024,NVDA,146.19,-2.27,88.61,295.87,141.89,0.0715,1.09,4.89,0.0279
9/20/2024,META,350.58,-5.15,87.46,335.77,350.1,0.0403,1.19,45.46,0.0359
9/20/2024,JPM,256.33,-2.26,114.57,121.73,236.94,0.0384,1.18,-16.22,0.0214
9/20/2024,BAC,335.42,-4.34,100.88,149.14,338.91,0.0284,1.17,7.24,0.0302
9/20/2024,WFC,152.81,-3.9,93.73,195.72,146.91,0.0541,0.86,-3.71,0.0295
9/20/2024,C,440.45,2.54,82.75,387.4,442.71,0.0307,1.05,-30.23,0.0198
9/20/2024,GS,216.3,1.28,125.47,418.47,205.94,0.0568,0.94,13.7,0.0125
9/20/2024,PG,207.22,-10.34,105.01,396.5,219.93,0.0672,1.09,7.43,0.0277
9/20/2024,KO,123.68,0.37,130.48,349.61,119.97,0.0758,1,9.52,0.0283
9/20/2024,PEP,298.83,-7.76,135.78,255.66,292.18,0.0396,0.8,-5.04,0.0368
9/20/2024,MO,201.13,10.28,109.12,403.8,193.65,0.0587,1.04,16.1,0.0201
9/20/2024,MNST,124.78,-4.64,107.38,149.71,130.65,0.0714,1,-26.9,0.018
9/20/2024,JNJ,426.03,6.52,133.32,123.17,416.89,0.0071,0.95,-30.67,0.0151
9/20/2024,PFE,409.63,-9.77,82.42,485.52,401.47,0.0409,0.87,20.69,0.0132
9/20/2024,MRNA,377.19,1.3,112.98,304.84,372.9,0.0638,1.07,12.79,0.0259
9/20/2024,LLY,103.22,4.47,118.74,419.14,96.93,0.0467,1.06,5.72,0.0177
9/20/2024,UNH,260.38,-4.02,114.03,471.06,275.98,0.0551,0.86,-39.56,0.0116
9/20/2024,XOM,363.91,-4.76,96.4,268.42,358.6,0.0783,0.98,-1.22,0.0317
9/20/2024,CVX,106.86,3.63,83.82,131.89,104.55,0.0387,1.07,-3.03,0.0274
9/20/2024,COP,405.83,-1.43,133.76,319.89,391.05,0.0655,0.9,-12.58,0.0321
9/20/2024,PSX,193.46,-4.31,138.64,150.45,195.59,0.0677,0.87,-20.13,0.0126
9/20/2024,SLB,393.1,-3.52,89.48,307.97,397.81,0.0704,1.17,5.12,0.0375
9/20/2024,TSLA,271.93,-9.48,112.62,147.47,260.76,0.0734,1,12.73,0.0315
9/20/2024,F,338.22,-2.63,110.91,185.29,354.46,0.065,0.83,-8.89,0.0329
9/20/2024,GM,167.13,-10.88,128.57,213.94,187.43,0.041,1,-4.69,0.0169
9/20/2024,RIVN,383.6,4.99,89.3,254.86,368.9,0.0253,0.99,-46.13,0.0207
9/20/2024,LCID,143.73,-1.77,139.77,139.53,140.47,0.0265,1.05,-18.22,0.0395
9/20/2024,AMZN,367.94,-1.7,126.5,299.18,378.56,0.0702,1.11,-28.3,0.0252
9/20/2024,WMT,340.95,7.08,119.22,151.85,331.93,0.0296,1.11,-1.95,0.038
9/20/2024,COST,390.75,-3.85,87.97,169.24,394.05,0.0407,1.02,19.42,0.0216
9/20/2024,TGT,136.92,6.67,85,149.97,133.4,0.0587,0.81,3.06,0.0191
9/20/2024,HD,449.4,-6.08,117.12,143.73,447.2,0.0712,0.87,5.62,0.0151
9/20/2024,BA,290.78,5.82,85.63,321.28,300.05,0.0485,0.86,19.49,0.0281
9/20/2024,LMT,399.38,-0.55,102.81,147.17,412.07,0.084,1.07,2.51,0.0213
9/20/2024,NOC,188.3,4.36,113.48,175.82,177.16,0.0788,1.08,-23.88,0.021
9/20/2024,GD,178.49,-5.29,138.77,348.42,185.2,0.0482,0.98,3.58,0.0257
9/20/2024,RTX,162.05,9.72,118.13,369.32,160.68,0.078,0.83,2.68,0.0379
9/20/2024,VZ,406.13,2.62,111.71,188.1,399.93,0.04,0.97,-37.17,0.0218
9/20/2024,T,380.26,-0.99,119.29,141.52,372.52,0.0551,1.05,-7.81,0.0123
9/20/2024,DIS,347.34,-0.87,136.78,293.82,358.17,0.0472,0.88,-14.99,0.0394
9/20/2024,NFLX,412.49,-4.26,84.63,202.05,416.32,0.0683,1.05,-10.01,0.0284
9/20/2024,CMCSA,434.18,4.13,114.19,248.66,437.41,0.0309,0.93,-5.97,0.0201
9/20/2024,AMD,121.44,2.85,82.29,400.95,149.51,0.0358,0.92,-15.49,0.0162
9/20/2024,TSM,315.18,-0.08,100.98,415.14,318.58,0.0605,1.05,13.38,0.0229
9/20/2024,INTC,348.43,1.7,136.62,343.48,348.14,0.0385,1.06,-10,0.0324
9/20/2024,AVGO,332.22,-4.87,101.44,177,328.32,0.0505,0.83,6.14,0.036
9/20/2024,QCOM,256.79,-2.48,113.43,362.34,252.51,0.0674,1.02,-37.43,0.0132
9/27/2024,AAPL,204.13,1.76,117.32,306.5,201.14,0.0381,1.07,-50.97,0.015
9/27/2024,MSFT,199.46,-2.64,133.31,261.89,197.68,0.0721,0.89,66.94,0.0191
9/27/2024,GOOGL,392.42,0.17,148.5,469.78,396.96,0.0317,1.01,46.98,0.0102
9/27/2024,NVDA,94.41,-1.54,90.95,240.07,94.86,0.0739,0.8,-15.33,0.0143
9/27/2024,META,238.93,5.66,149.87,170.97,230.15,0.047,0.92,-51.16,0.0376
9/27/2024,JPM,346.28,-2.08,96.27,384.71,343.38,0.0234,1.03,26.28,0.0357
9/27/2024,BAC,306.56,1.69,96.38,252.43,323.17,0.0681,1.17,-55.78,0.0261
9/27/2024,WFC,223.21,-1.18,136.91,273.52,222.1,0.051,0.88,39.22,0.021
9/27/2024,C,278.66,-7.94,118.95,183.96,298.51,0.0454,0.96,5,0.0197
9/27/2024,GS,234.6,-3.04,140.68,383.08,229.46,0.0234,0.98,-22.68,0.02
9/27/2024,PG,326.13,6.35,101.52,218.88,323.33,0.0281,0.91,-8.91,0.0143
9/27/2024,KO,186.81,9.81,115.46,155.27,205.03,0.0699,0.84,-2.85,0.0145
9/27/2024,PEP,275.67,2.4,135.52,306.71,274.99,0.0308,0.82,-14.61,0.0292
9/27/2024,MO,133.74,0.34,99.15,347.71,124.58,0.0376,1.04,-22.68,0.0156
9/27/2024,MNST,434.49,3.86,131.96,192.29,447.6,0.0516,0.84,16.26,0.0192
9/27/2024,JNJ,396.8,-0.86,82.96,346.05,397.94,0.0406,0.91,-13.44,0.0355
9/27/2024,PFE,301.34,8.47,98.49,384.2,281.81,0.0275,0.97,-11.6,0.0153
9/27/2024,MRNA,337.08,0.4,113.13,246.27,342.45,0.0514,0.83,8.79,0.0177
9/27/2024,LLY,389.52,-1.39,91.82,131.46,392.41,0.0897,0.83,25.26,0.0239
9/27/2024,UNH,437.25,-0.75,87.22,303.97,438.72,0.0754,1.15,8.67,0.0325
9/27/2024,XOM,176.46,0.16,87.68,407.96,169.54,0.041,0.83,-10.32,0.0109
9/27/2024,CVX,349.97,2.77,110.46,425.16,348.61,0.0714,1,-22.33,0.0214
9/27/2024,COP,325.07,-12.63,138.32,273.75,317.23,0.0887,1.06,20.75,0.0137
9/27/2024,PSX,90.13,-3.72,131.93,245.9,91.36,0.0526,1.04,37.31,0.0164
9/27/2024,SLB,335.14,4.66,140.85,228.74,332.42,0.0546,0.83,32.08,0.0346
9/27/2024,TSLA,135.31,4.64,129.51,340.05,142.35,0.0788,1.11,-21.21,0.0212
9/27/2024,F,398.26,-0.03,91.4,227.01,386.45,0.02,1.18,-7.5,0.0146
9/27/2024,GM,80.6,2.92,100.34,260.59,104.68,0.0557,0.85,-0.3,0.0385
9/27/2024,RIVN,379.95,2.93,112.17,130.82,379.26,0.0497,0.98,4.21,0.0388
9/27/2024,LCID,175.86,2.2,134.35,132.78,172.07,0.0449,1.19,-5.61,0.032
9/27/2024,AMZN,335.71,-12.17,131.24,335.84,337.94,0.0431,1.04,-8.4,0.0383
9/27/2024,WMT,255.07,-5.39,148.97,376.2,249.08,0.0337,0.88,13.76,0.0231
9/27/2024,COST,89.92,-2.71,104.8,306.9,98.37,0.0493,1.18,2.39,0.0288
9/27/2024,TGT,307.8,-2.8,117.04,280.5,296.53,0.0681,0.81,-32.24,0.0225
9/27/2024,HD,270.03,-1.79,85.69,332.72,295.77,0.0336,0.86,11.77,0.0263
9/27/2024,BA,194.38,-7.01,143.12,468.08,186.68,0.0604,1.11,34.74,0.0326
9/27/2024,LMT,311.9,1.25,99.26,473.34,315.79,0.0104,1.15,-48.09,0.0292
9/27/2024,NOC,212.63,-3.18,134.79,191.26,219,0.0502,1.14,-26.79,0.0372
9/27/2024,GD,144.95,-1.87,129.47,341.16,160.57,0.0344,1.05,5.05,0.0325
9/27/2024,RTX,141.63,3.11,128.83,409.9,139.36,0.0619,1.2,-6.59,0.0311
9/27/2024,VZ,161.08,-12.58,109.76,370.65,150.44,0.029,1.2,45.28,0.0156
9/27/2024,T,264.95,8.15,136.77,238.2,256.35,0.071,0.9,15.01,0.0331
9/27/2024,DIS,290.5,-2.2,107.83,193.67,281.41,0.0256,1.16,-17.83,0.0289
9/27/2024,NFLX,228.85,8.14,125.47,444.32,245.33,0.0393,0.87,-7.53,0.0154
9/27/2024,CMCSA,454.97,6.08,113.27,107.41,447.17,0.0531,1.17,29.35,0.0288
9/27/2024,AMD,145.24,4.28,112.37,354.33,143.4,0.0227,1.12,-6.11,0.0308
9/27/2024,TSM,277.95,-4.05,92.37,284.52,278.66,0.004,0.91,-18.67,0.0252
9/27/2024,INTC,234.91,-2.92,116.18,308,223.33,0.0615,0.93,-0.89,0.0338
9/27/2024,AVGO,107.71,-8.56,81.8,373.3,106.98,0.0439,0.91,-4.24,0.0319
9/27/2024,QCOM,361.2,-6.79,101.91,380.38,362.14,0.0361,0.81,13.15,0.0345
10/4/2024,AAPL,180.85,0.49,149.02,280.37,169.02,0.0218,0.89,-22.43,0.0244
10/4/2024,MSFT,264.97,2.04,92.49,129.25,283.98,0.0142,0.98,-17.76,0.0387
10/4/2024,GOOGL,197.96,2.06,93.62,319.35,210.11,0.0591,0.87,-7.49,0.0293
10/4/2024,NVDA,172.84,8.06,106.87,463.64,165.76,0.0619,0.91,-18.48,0.0312
10/4/2024,META,188.2,-3.33,120.18,158.53,187.01,0.0772,0.83,-6.2,0.0167
10/4/2024,JPM,208.84,0.95,128.89,376.04,197.42,0.0424,0.84,3.5,0.0251
10/4/2024,BAC,280.85,-7.51,149.69,204.14,282.54,0.0454,0.89,-14.22,0.02
10/4/2024,WFC,262.77,-5.15,137.64,152.04,263.98,0.0568,0.81,12.26,0.0361
10/4/2024,C,224.58,4.41,106.73,388.11,231.28,0.0085,0.93,19.9,0.0344
10/4/2024,GS,221.88,2.01,146.64,111.79,229.31,0.0288,0.98,-18.27,0.0174
10/4/2024,PG,226.35,6.61,114.33,417.85,207.36,0.0491,0.87,0.24,0.0217
10/4/2024,KO,215,-2.18,105.17,102.03,203.08,0.0508,0.93,-19,0.037
10/4/2024,PEP,283.11,11.02,142.33,233.32,290.92,0.0738,1.05,-17.29,0.0168
10/4/2024,MO,348.88,-6.76,107.46,320.31,344.67,0.0711,0.81,4.36,0.0203
10/4/2024,MNST,242.86,0.84,144.32,365.92,259.7,0.0826,0.86,-5.2,0.0321
10/4/2024,JNJ,163.6,1.94,141.09,246.52,143.73,0.0296,0.85,-8.53,0.0318
10/4/2024,PFE,447.45,8.54,148.8,418.34,433.32,0.029,1.15,-8.94,0.0288
10/4/2024,MRNA,302.84,4.24,124.91,152.25,308.13,0.0253,1.08,-5.29,0.0117
10/4/2024,LLY,284.69,8.25,132.7,149.78,275.51,0.07,1.17,3.56,0.035
10/4/2024,UNH,319.6,2.31,106.89,128.43,317.89,0.0364,1.07,-9.15,0.0194
10/4/2024,XOM,150.6,3.96,127.69,266.2,148.33,0.063,1,12.68,0.024
10/4/2024,CVX,303.73,-2.79,118.07,433.3,310.31,0.0653,1.02,-16.71,0.0309
10/4/2024,COP,416.26,-1.33,127.3,211.48,431.25,0.0579,0.81,59.04,0.0255
10/4/2024,PSX,184.28,1.55,86.77,143.79,186.12,0.0235,0.81,-25.69,0.0187
10/4/2024,SLB,169.27,-3.09,133.4,365.77,162.31,0.0454,1.08,9.88,0.0149
10/4/2024,TSLA,290.48,-6.42,134.61,239.42,294.82,0.0799,0.9,-19.28,0.0244
10/4/2024,F,338.86,0.12,118.5,247.83,340.8,0.0847,0.83,1.71,0.0177
10/4/2024,GM,248.13,-4.57,146.23,143.32,244.79,0.0694,0.97,-9.76,0.0339
10/4/2024,RIVN,355.07,-0.75,107.04,381.2,348.29,0.0429,1.03,26.04,0.0264
10/4/2024,LCID,377.69,4.07,115.03,426.21,382.51,0.031,1.09,-7.43,0.0343
10/4/2024,AMZN,121.12,-15.98,116.67,430.42,135.14,0.091,1.12,2.46,0.036
10/4/2024,WMT,348.21,-9.28,123.91,308.72,344.08,0.0511,0.96,-26.3,0.023
10/4/2024,COST,239.87,-3.15,90.36,115.96,249.39,0.0655,0.92,20.02,0.037
10/4/2024,TGT,293.97,-2.59,108.03,467.96,300.99,0.0536,1.17,7.24,0.0346
10/4/2024,HD,193.01,-8.8,138.73,155.94,200.27,0.0435,1.02,32.9,0.0137
10/4/2024,BA,167.63,-3.63,138.87,480.41,173.68,0.0399,0.89,-6.58,0.0184
10/4/2024,LMT,298.63,-4.28,142.7,486.97,284.22,0.0529,0.97,6.12,0.0325
10/4/2024,NOC,444.44,5.12,118.89,235.1,446.33,0.0746,1.06,-22.88,0.0307
10/4/2024,GD,385.41,-5.69,89.15,125.84,377.43,0.0795,1.06,-22.04,0.0172
10/4/2024,RTX,279.93,-7.88,124.21,412.39,281.51,0.0442,0.85,4.03,0.0177
10/4/2024,VZ,126.19,7.76,110.1,423.55,131.19,0.036,1.14,-18.89,0.0111
10/4/2024,T,117.78,-3.03,82.53,196.79,91.29,0.0253,0.81,48.27,0.0109
10/4/2024,DIS,311.39,-12.37,102.14,453.2,297.53,0.0437,1.13,28.25,0.0292
10/4/2024,NFLX,277.11,1.49,142.87,317.33,270.54,0.0393,1.09,-3.07,0.0208
10/4/2024,CMCSA,162.72,-3.96,140.93,303.57,162.86,0.0781,0.83,4.28,0.0183
10/4/2024,AMD,429.12,-6.59,96.87,465.95,422.95,0.0475,1.14,-26.82,0.0373
10/4/2024,TSM,222.23,7.63,133.08,429.4,238.1,0.0406,0.96,-24.78,0.015
10/4/2024,INTC,177.64,-2.67,93.02,148.31,174.81,0.041,1.13,-34.38,0.0117
10/4/2024,AVGO,216.94,0.16,103.03,148.11,225.07,0.0814,0.98,-26.14,0.0137
10/4/2024,QCOM,176.7,0.35,141.56,129.11,162.78,0.0447,1.02,-6.1,0.0254
10/11/2024,AAPL,200.54,-4.39,124.64,374.48,204.62,0.0624,1.11,-10.77,0.0287
10/11/2024,MSFT,172.55,6.05,137.36,197.28,164.15,0.0884,1.16,-48.05,0.0344
10/11/2024,GOOGL,164.13,0.69,116.3,158.97,171.41,0.043,1.06,18.37,0.0186
10/11/2024,NVDA,238.52,4.12,101.18,351.53,241.65,0.042,0.98,-10.6,0.0211
10/11/2024,META,118.51,-4.26,103.73,287.67,112.69,0.0256,0.84,-16.06,0.0355
10/11/2024,JPM,366.29,0.84,80.85,153.2,362.65,0.051,1,14.22,0.0194
10/11/2024,BAC,318,-3.14,83.46,495.52,324.79,0.0255,0.94,-12.44,0.0244
10/11/2024,WFC,285.46,-4.21,102.91,433.98,272.86,0.066,1,2.6,0.0149
10/11/2024,C,182.3,5.72,95.19,120.5,174.37,0.0626,0.89,6.13,0.0341
10/11/2024,GS,264.45,-0.98,105.2,364.81,252.87,0.0562,0.84,-15.75,0.0174
10/11/2024,PG,168.86,3.1,136.12,164.01,168.56,0.0384,0.96,12.4,0.0344
10/11/2024,KO,146.57,1.66,114.85,417.42,142.18,0.0255,0.83,-5.72,0.0231
10/11/2024,PEP,397.64,-13.93,103.69,390.59,398.67,0.0613,0.86,11.35,0.0291
10/11/2024,MO,237.27,6.57,81.41,138.79,238.67,0.0307,0.95,-12.18,0.0196
10/11/2024,MNST,120.81,-6.53,116.55,245.03,118.82,0.0589,0.84,6.15,0.0385
10/11/2024,JNJ,134.73,-1.42,87.86,279.71,141.48,0.0549,1.2,-1.71,0.011
10/11/2024,PFE,95.09,0.64,146.71,132.05,98.62,0.0453,1.18,7.72,0.0331
10/11/2024,MRNA,143.73,-2.12,112.23,168.19,154.49,0.0554,1.06,46.26,0.0201
10/11/2024,LLY,433.28,-15.08,140.06,206.17,434.12,0.0348,1.14,-4.36,0.0377
10/11/2024,UNH,266.27,-1.57,143.73,379.21,252.94,0.0536,0.85,-17.12,0.0111
10/11/2024,XOM,388.06,9.13,134.83,179.06,405.36,0.077,1.12,-9.06,0.0139
10/11/2024,CVX,365.82,2.25,121.86,207.17,365.51,0.0601,1.05,10.87,0.0212
10/11/2024,COP,185.32,1.89,120.85,118.03,186.1,0.0611,1.04,11.5,0.0246
10/11/2024,PSX,227.47,0.44,82.28,185.63,230.48,0.0689,1.19,12.49,0.0333
10/11/2024,SLB,200.47,-0.59,142.98,145.92,198.41,0.0596,1.12,12.74,0.0338
10/11/2024,TSLA,324.69,4.9,124.02,176.64,317.56,0.0438,1.04,-13.67,0.0111
10/11/2024,F,169.58,-3.75,145.51,232.24,164.68,0.054,1.2,10.06,0.014
10/11/2024,GM,320,1.87,117.63,182.35,326.76,0.0335,1.15,4.42,0.0242
10/11/2024,RIVN,407.95,-2.67,81.26,308.2,399.78,0.0368,1.07,6.52,0.0162
10/11/2024,LCID,139.86,-5.85,99.17,467.97,134.07,0.0568,0.83,23.4,0.0211
10/11/2024,AMZN,164.93,-4.94,133.36,406.32,184.32,0.0226,0.84,35.53,0.0251
10/11/2024,WMT,222.52,9.8,125.84,452.14,224.27,0.0646,0.84,2.45,0.0243
10/11/2024,COST,94.44,3.68,93.14,350.74,107.17,0.0523,0.99,10.83,0.0159
10/11/2024,TGT,199.61,4.17,89.74,130.87,183.23,0.0563,1.07,13.46,0.0388
10/11/2024,HD,427.95,1.63,116.72,427.69,432.01,0.0459,0.96,-32.43,0.0296
10/11/2024,BA,367.08,-2.62,109.35,156.25,360.19,0.0637,1.08,10.53,0.0322
10/11/2024,LMT,124.5,2.44,82.19,451.36,145.01,0.0344,1.01,4.67,0.02
10/11/2024,NOC,251.55,-1.18,116.49,160.35,236.7,0.006,0.87,-32.26,0.0299
10/11/2024,GD,174.39,7.11,117.37,100.19,175,0.0174,1.2,-37.31,0.0222
10/11/2024,RTX,369.5,7.75,111.54,164.3,346.36,0.0428,0.96,9.81,0.0141
10/11/2024,VZ,365.4,-5.88,115.53,273.67,361.11,0.0486,1.16,22.19,0.0153
10/11/2024,T,89.22,3.53,81.24,380.74,92.62,0.0321,0.99,35,0.0358
10/11/2024,DIS,326.7,4.6,105.63,361.2,327.8,0.0307,1.08,13.67,0.0363
10/11/2024,NFLX,102.85,-2.31,109.13,363.9,109.79,0.0664,0.83,-0.47,0.0139
10/11/2024,CMCSA,384.86,-2.83,140.7,225.43,403.73,0.0122,1.03,-9.01,0.0349
10/11/2024,AMD,197.44,-7.55,95.88,235.08,183.77,0.0123,0.99,-15.26,0.0329
10/11/2024,TSM,318.57,5.35,84.39,108.72,317.67,0.0611,1.16,35.17,0.0276
10/11/2024,INTC,127.82,-1.5,89.61,486.66,135.28,0.0329,1.15,8.75,0.0366
10/11/2024,AVGO,108.6,4.15,136.02,331.07,106.41,0.0568,0.81,5.98,0.0166
10/11/2024,QCOM,353.72,7.45,103.75,131.12,348.57,0.0268,0.9,-3.85,0.0233
10/18/2024,AAPL,96.15,4.39,94.24,138.75,109.26,0.0219,1.08,-14.45,0.0348
10/18/2024,MSFT,393.05,-5.46,102.34,328.52,392.21,0.0653,1.01,8.44,0.0138
10/18/2024,GOOGL,439.06,3.16,104.39,145.27,446.31,0.0701,1.08,-8.19,0.0364
10/18/2024,NVDA,289.5,5.46,148.55,401.31,280.25,0.033,1.03,7.14,0.0376
10/18/2024,META,329.04,2.62,116.6,175.17,320.03,0.029,1,24.66,0.0366
10/18/2024,JPM,191,-3.87,139.41,245.5,198.7,0.0498,1.05,-18.39,0.0395
10/18/2024,BAC,279.88,-2.53,145.99,134.29,269.13,0.0694,0.98,2.73,0.033
10/18/2024,WFC,206.23,10.39,131.35,291.88,205.6,0.0459,0.81,1.74,0.0235
10/18/2024,C,356.05,4.04,126.32,345.14,335.86,0.0384,0.83,30.17,0.021
10/18/2024,GS,428.44,-2.46,148.88,161.99,422.59,0.078,1.11,-42.18,0.0181
10/18/2024,PG,359.6,-4.22,123.09,251.67,359.88,0.046,0.97,26.38,0.0393
10/18/2024,KO,232.83,-4.61,81.55,200.98,238.05,0.059,0.84,15.75,0.0225
10/18/2024,PEP,367.79,0.64,118.18,254.46,368.29,0.0439,1.17,10.52,0.0247
10/18/2024,MO,371.24,4.49,136.95,166.15,360.48,0.0076,1.07,-18.98,0.0262
10/18/2024,MNST,302.1,-6.96,138.38,255,293.63,0.0754,1.03,-38.51,0.0166
10/18/2024,JNJ,193.1,-2.32,113.17,191.06,196.46,0.0073,1.02,-27.06,0.0306
10/18/2024,PFE,402.36,-4.82,98.7,467.73,407.75,0.0384,0.82,11.52,0.0228
10/18/2024,MRNA,255.6,-1.35,87.29,436.65,242,0.052,0.99,-4.04,0.0304
10/18/2024,LLY,172.43,-15.55,80.44,280.01,159.39,0.0563,0.87,11.18,0.0177
10/18/2024,UNH,419.52,-2.19,101.48,488.55,414.18,0.0552,0.87,12.27,0.0303
10/18/2024,XOM,151.36,3.86,110.96,412.25,158.96,0.0613,0.98,0.89,0.0167
10/18/2024,CVX,161.61,8.63,121.83,285.58,175.71,0.0545,1.04,-0.87,0.0218
10/18/2024,COP,412.39,-2.89,101.99,149.17,430.09,0.0533,0.83,33.81,0.0137
10/18/2024,PSX,232.42,-4.32,82.39,213.04,226.58,0.0299,0.85,8.57,0.0204
10/18/2024,SLB,323.53,3.28,125.54,468.81,310.66,0.0604,1.14,6.7,0.0384
10/18/2024,TSLA,259.03,0.88,118.59,263.86,240.49,0.0313,0.92,-47,0.0295
10/18/2024,F,271.28,0.69,149.01,105.41,280.02,0.0428,0.91,22.28,0.0204
10/18/2024,GM,301.15,10.24,105.3,199.38,289.44,0.044,0.84,-2.96,0.029
10/18/2024,RIVN,129.31,4.37,133.05,410.58,144.98,0.0506,1.11,-30.72,0.0148
10/18/2024,LCID,419.84,-3.88,128.23,198.71,412.06,0.0485,1.04,-8.37,0.0299
10/18/2024,AMZN,313.4,-2.96,119.44,109.33,318.39,0.0607,1.03,-1.93,0.0205
10/18/2024,WMT,412.49,-0.76,99.54,420.52,423.01,0.0478,0.98,-4.52,0.0171
10/18/2024,COST,124.1,-1.34,100.87,446.79,110.92,0.0499,0.97,24.73,0.0244
10/18/2024,TGT,219.38,-22.31,148.92,152.51,224.07,0.0376,0.85,33.1,0.0363
10/18/2024,HD,329.07,-8.71,111.15,182.84,340.14,0.0624,0.82,17.57,0.0315
10/18/2024,BA,324.03,2.24,102.67,261.85,304.25,0.05,1.2,3.07,0.0355
10/18/2024,LMT,185.94,4.2,98,358.36,183.93,0.0158,0.97,18.54,0.014
10/18/2024,NOC,222.58,-6.2,83.22,215.62,220.01,0.0618,1.02,-27.66,0.0373
10/18/2024,GD,82.33,0.74,106.42,225.3,108.99,0.0809,0.84,-11.28,0.0327
10/18/2024,RTX,394.44,6.51,125.66,370.85,402.13,0.0555,1.05,-30.37,0.0389
10/18/2024,VZ,396.61,-3.3,90.16,357.45,418.02,0.0943,1,-6.66,0.0297
10/18/2024,T,404.93,-0.95,144.08,469.36,400.65,0.0329,1.07,14.1,0.0393
10/18/2024,DIS,90.69,-5.63,99.51,158.99,92.49,0.0815,1.06,-14.79,0.0224
10/18/2024,NFLX,330.03,7.45,133.52,225.92,326.25,0.0467,0.82,42.02,0.0166
10/18/2024,CMCSA,161.31,0.22,119.73,402.14,159.25,0.0595,0.86,8.23,0.0215
10/18/2024,AMD,373.98,12.22,133.78,451.81,378.02,0.0737,1.12,5.34,0.0389
10/18/2024,TSM,229.57,-0.43,124.68,139.15,232.93,0.028,1.06,-8.77,0.0216
